Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [546] void tbb::detail::d1::isolate_impl<void, __pstl::__tbb_backend::__parallel_for<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}>(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1})::{lambda()#1}>(__pstl::__tbb_backend::__parallel_for<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}>(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1})::{lambda()#1}&) [134] std::__shared_ptr<material, (__gnu_cxx::_Lock_policy)2>::get() const [321] std::_Sp_counted_ptr_inplace<metal, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3&, double&>(std::allocator<void>, vec3&, double&)
 [467] void tbb::detail::d1::isolate_impl<void, __pstl::__tbb_backend::__parallel_for<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}>(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1})::{lambda()#1}>(__pstl::__tbb_backend::__parallel_for<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}>(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1})::{lambda()#1}&) [505] std::__atomic_base<int>::operator int() const [311] std::_Sp_counted_ptr_inplace<metal, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
 [547] void tbb::detail::d1::parallel_for<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, __pstl::__tbb_backend::__parallel_for_body<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}> >(tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, __pstl::__tbb_backend::__parallel_for_body<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false> >(__pstl::execution::v1::parallel_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}, std::integral_constant<bool, false>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}> const&) [40] std::__shared_ptr_access<hittable, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [188] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [496] void tbb::detail::d1::parallel_for<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, __pstl::__tbb_backend::__parallel_for_body<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}> >(tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&, __pstl::__tbb_backend::__parallel_for_body<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __pstl::__internal::__pattern_walk1<__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true> >(__pstl::execution::v1::parallel_unsequenced_policy const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, camera::render(hittable const&)::{lambda(int)#1}::operator()(int) const::{lambda(int)#1}, std::integral_constant<bool, true>, std::integral_constant<bool, true>)::{lambda()#1}::operator()() const::{lambda(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)#1}> const&) [32] std::__shared_ptr_access<hittable, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [189] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [361] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::back_depth() [133] std::__shared_ptr_access<material, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [154] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
 [384] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::is_divisible(unsigned char) [48] std::__shared_ptr_access<material, (__gnu_cxx::_Lock_policy)2, false, false>::operator->() const [190] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<void>)
 [393] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::split_to_fill(unsigned char) [99] std::uniform_real_distribution<double>::param_type::a() const [144] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [333] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::back() [103] std::uniform_real_distribution<double>::param_type::b() const [608] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3, double, std::shared_ptr<dielectric>&>(std::allocator<void>, vec3&&, double&&, std::shared_ptr<dielectric>&)
 [412] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::pop_back() [407] std::atomic<tbb::detail::d1::task_group_context::state>::load(std::memory_order) const [609] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3, double, std::shared_ptr<lambertian>&>(std::allocator<void>, vec3&&, double&&, std::shared_ptr<lambertian>&)
 [419] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::range_vector(tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > > const&) [397] std::atomic<bool>::load(std::memory_order) const [610] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3, double, std::shared_ptr<metal>&>(std::allocator<void>, vec3&&, double&&, std::shared_ptr<metal>&)
 [396] tbb::detail::d1::range_vector<tbb::detail::d1::blocked_range<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >, (unsigned char)8>::~range_vector() [506] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [611] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3, int, std::shared_ptr<lambertian>&>(std::allocator<void>, vec3&&, int&&, std::shared_ptr<lambertian>&)
 [485] tbb::detail::d1::wait_context::add_reference(long) [490] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [201] std::_Sp_counted_ptr_inplace<sphere, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<vec3&, double, std::shared_ptr<material>&>(std::allocator<void>, vec3&, double&&, std::shared_ptr<material>&)
